n,abr_type,height_before,height_after,insert_time,search_time,delete_time
3110,abr,56,34,2.3936936081393244e-06,1.5003287635887606e-06,5.0538087671628674e-06
3210,abr,54,23,2.6323294442850184e-06,1.2690097399683782e-06,4.838594236389326e-06
3310,abr,53,29,2.389916454383947e-06,1.2993883941071933e-06,4.747417111602247e-06
3410,abr,60,34,2.525147992748004e-06,1.4380367118879537e-06,5.141079096462873e-06
3510,abr,56,37,2.50405996044738e-06,1.3507270248441653e-06,5.4798279162789445e-06
3610,abr,60,29,2.5676172001704323e-06,1.4689264754570052e-06,5.0936353531543595e-06
3710,abr,64,44,2.718412913715942e-06,1.5810441614671069e-06,4.727746323931595e-06
3810,abr,69,29,2.7067989476380197e-06,1.519946552098665e-06,4.713877391697345e-06
3910,abr,68,0,2.6088198513652038e-06,1.2648196360780425e-06,4.4043712269278155e-06
4010,abr,63,37,2.7620954859347697e-06,1.425970283553872e-06,5.658145174518331e-06
4110,abr,73,45,2.80591918493458e-06,1.3679946495398167e-06,4.888983076046311e-06
4210,abr,65,33,2.75930346564122e-06,1.3120439609709828e-06,5.128846274041839e-06
4310,abr,73,37,2.9161367951138125e-06,1.594386616999512e-06,6.4356980485256845e-06
4410,abr,64,48,2.777566402019168e-06,1.2611304207048632e-06,6.354442185161165e-06
4510,abr,71,0,2.8122517433330103e-06,1.3192769326550146e-06,3.876398379109192e-06
4610,abr,71,0,2.897872342097115e-06,1.3175784820003373e-06,6.036725159385922e-06
4710,abr,72,0,3.1854370053849527e-06,1.3929821969277487e-06,6.030794691397799e-06
4810,abr,72,0,2.9810578722777084e-06,1.4635296768812653e-06,5.295093276922875e-06
4910,abr,80,0,3.360172076254984e-06,1.4965953751209568e-06,4.205280627770507e-06
5010,abr,81,0,3.1260934708040166e-06,1.4187752658843386e-06,3.940375445125309e-06
5110,abr,77,0,2.9887805726536938e-06,1.3124614331368984e-06,3.2804541090762597e-06
5210,abr,78,46,3.2097999629767127e-06,1.6533529426200193e-06,6.34806225531601e-06
5310,abr,76,0,3.101841289462546e-06,1.2859356138858831e-06,4.535589519386682e-06
5410,abr,80,0,3.283360376213719e-06,1.5074624910206993e-06,5.181042918321893e-06
5510,abr,86,0,3.280041941223548e-06,1.31351330314519e-06,4.065899884914707e-06
5610,abr,84,0,3.2788768175152088e-06,1.4573875903823152e-06,4.697678783197672e-06
5710,abr,87,0,3.322470740645673e-06,1.2852621248335482e-06,4.416682155511003e-06
5810,abr,92,0,3.4080123263131907e-06,1.3027410375021242e-06,5.575271999706633e-06
5910,abr,87,0,3.5516865307456845e-06,1.4239969015333016e-06,4.625298687863531e-06
6010,abr,88,0,3.378351088431142e-06,1.3634795623829043e-06,5.980329266753357e-06
6110,abr,91,0,3.4409929925075457e-06,1.4171523560027744e-06,5.117409839514502e-06
6210,abr,89,0,3.674687143080892e-06,1.6378178440761723e-06,4.907407297402815e-06
6310,abr,97,0,3.488104368185968e-06,1.4307877836804944e-06,4.730269907303092e-06
6410,abr,92,0,3.5678075030379345e-06,1.234236508431999e-06,5.3985069116531135e-06
6510,abr,87,0,3.5563628821893773e-06,1.4495458844187803e-06,4.271341321761931e-06
6610,abr,98,0,3.588233152547599e-06,1.318345050753518e-06,6.079598308549517e-06
6710,abr,98,0,3.578339301143489e-06,1.2863494984132882e-06,3.931990633464873e-06
6810,abr,96,0,3.7025147379867452e-06,1.4061437916978477e-06,7.16873588615762e-06
6910,abr,100,0,3.714154567556671e-06,1.4109163543294746e-06,5.90179803876965e-06
7010,abr,95,0,3.7754338700324296e-06,1.324962459750468e-06,4.957416336675229e-06
7110,abr,100,0,4.191782603886164e-06,1.5199998147984253e-06,5.243406210834415e-06
7210,abr,98,0,4.197585918029795e-06,1.3845390536994111e-06,5.019240632441037e-06
7310,abr,109,0,5.601798497488497e-06,1.6870079472765286e-06,4.242143930751754e-06
7410,abr,112,0,4.263391571975178e-06,1.3474961083238473e-06,5.89905694282037e-06
7510,abr,103,0,4.293197524706556e-06,1.4234232074024794e-06,4.117011149768582e-06
7610,abr,105,0,4.0562159264142234e-06,1.590957292640443e-06,6.093401484019175e-06
7710,abr,112,0,4.575875701223471e-06,1.332407380148113e-06,5.14467211245862e-06
7810,abr,114,0,4.12832706657926e-06,1.5731820233420215e-06,4.560214172701003e-06
7910,abr,110,0,4.140203526887785e-06,1.2982817013872808e-06,3.905338286985627e-06
8010,abr,107,0,4.193234510701123e-06,1.583994595650838e-06,3.696753972160039e-06
8110,abr,107,0,4.47156655875376e-06,1.2581738766602753e-06,5.156569317557652e-06
8210,abr,119,0,4.232907442881171e-06,1.4708695213038543e-06,6.882268933069376e-06
8310,abr,119,0,4.498462088971997e-06,1.4416923775588311e-06,4.13913945625436e-06
8410,abr,119,0,4.777227158862815e-06,1.6747387006596079e-06,4.726552529826685e-06
8510,abr,119,0,4.2582648800259345e-06,1.2825030607441814e-06,5.032030247066118e-06
8610,abr,117,0,4.361178511307014e-06,1.392729644772326e-06,4.221696049541025e-06
8710,abr,117,0,4.6098242396514546e-06,1.6912614413471332e-06,5.602402631087567e-06
8810,abr,121,0,4.5942888585560486e-06,1.4387190654853426e-06,3.7025772434924536e-06
8910,abr,116,0,7.235579382785611e-06,1.6208309441078316e-06,1.0609623568411499e-05
9010,abr,123,0,5.453956393194619e-06,1.2867453631382853e-06,3.045580527007554e-06
9110,abr,121,0,4.550274737167863e-06,1.3227566419158383e-06,4.565924536433916e-06
9210,abr,125,0,4.630178996357302e-06,1.3773361298218619e-06,5.165907698923386e-06
9310,abr,120,0,4.737827189328507e-06,1.4904086089157564e-06,4.2161603473125685e-06
9410,abr,125,0,4.822852884490374e-06,1.2969323567393466e-06,5.587956078763326e-06
9510,abr,131,0,4.748332256565731e-06,1.378175843293181e-06,5.643251653098865e-06
9610,abr,128,0,4.843047628530689e-06,1.4007988502891362e-06,4.827208032860073e-06
9710,abr,138,0,5.444759984220464e-06,2.0700590062091337e-06,9.083658908742978e-06
9810,abr,127,0,5.353239764749192e-06,1.5042487261604184e-06,5.2100235461086275e-06
9910,abr,128,0,6.0385615113650914e-06,2.1656236759968486e-06,5.476818018280441e-06
10,lista,6,5,2.1249998098937795e-06,,
110,lista,11,9,2.1939029954033108e-06,1.6142848402350432e-06,2.309998671989888e-06
210,lista,14,11,2.398692528729394e-06,1.9300005078548566e-06,2.317500184290111e-06
310,lista,16,11,2.44102569627297e-06,1.7762708998585152e-06,2.506666593641664e-06
410,lista,12,9,2.207668648855589e-06,1.7062502593034878e-06,2.1423074007870105e-06
510,lista,15,12,2.5837972489055954e-06,1.9969688810765593e-06,2.2888888259220756e-06
610,lista,14,8,2.143162232525169e-06,1.448739888420438e-06,1.7424792966154297e-06
710,lista,14,9,2.00959155232634e-06,1.487049538802972e-06,1.5595738556407762e-06
810,lista,18,6,2.136893298599001e-06,1.5503216174341018e-06,1.625657827581132e-06
910,lista,12,5,1.7857550695310715e-06,1.2702863231035216e-06,1.2629836359066446e-06
1010,lista,12,5,1.8760925030172983e-06,1.297462205662567e-06,1.3287175440778717e-06
1110,lista,15,4,2.018588009591707e-06,1.2372632759166354e-06,1.199528924189508e-06
1210,lista,12,4,1.792450953850902e-06,1.2352178126330609e-06,1.144588892690805e-06
1310,lista,12,5,1.7353238112788962e-06,1.2105884938957352e-06,1.1756976990333473e-06
1410,lista,14,4,1.977696024473705e-06,1.46217262703744e-06,1.2671830254862207e-06
1510,lista,12,2,1.999829198097783e-06,1.4089286456250453e-06,1.169416210950189e-06
1610,lista,14,1,2.0158937777583764e-06,1.3488449737208315e-06,1.0406558848459457e-06
1710,lista,12,2,1.9482474579315392e-06,1.2734622135457001e-06,1.088323797974847e-06
1810,lista,16,2,1.8631253624334931e-06,1.3247907971107197e-06,1.0549692944652454e-06
1910,lista,15,0,1.9286668864724447e-06,1.3685796366587199e-06,8.979937269146898e-07
2010,lista,12,1,1.8663619517042727e-06,1.2665685213215031e-06,1.0291143921734411e-06
2110,lista,12,1,1.8943285675339323e-06,1.3540342932881236e-06,9.98995488570376e-07
2210,lista,13,1,1.81237540871473e-06,1.2705333232706772e-06,8.326881076378373e-07
2310,lista,16,0,2.0214880544894988e-06,1.4826878473048091e-06,9.006846799264283e-07
2410,lista,12,0,1.7842387248557636e-06,1.2314775138515062e-06,9.2427495536505e-07
2510,lista,15,2,1.868525510685399e-06,1.307456649986929e-06,9.017970871659899e-07
2610,lista,16,0,2.022580353129498e-06,1.3427994854282588e-06,8.909831149885279e-07
2710,lista,12,0,1.8066761932616922e-06,1.2192546026530535e-06,7.564358131978476e-07
2810,lista,15,0,2.1408063335199943e-06,1.38194934319577e-06,8.436362485873041e-07
2910,lista,16,0,1.9590021047939157e-06,1.3580761341540355e-06,8.55757874281456e-07
3010,lista,15,0,2.001643765793878e-06,1.4901059124760276e-06,8.317465905011409e-07
3110,lista,15,0,1.9309455785347225e-06,1.3544405718628121e-06,7.053163002799207e-07
3210,lista,14,0,1.7701865536120078e-06,1.256616014505189e-06,7.563145234930188e-07
3310,lista,14,0,1.9057722301923418e-06,1.307549943447182e-06,7.095650273739643e-07
3410,lista,13,0,1.918484634912968e-06,1.3246636927164033e-06,7.885760199417366e-07
3510,lista,15,0,1.9264781995918553e-06,1.3564397411100168e-06,8.09558710612941e-07
3610,lista,17,0,2.0319112056123462e-06,1.5009746652986325e-06,6.746685597702685e-07
3710,lista,11,0,2.2767078251271926e-06,1.1790765538102106e-06,7.679243626969181e-07
3810,lista,12,0,1.8445953620377944e-06,1.2713886694891214e-06,9.095234244817956e-07
3910,lista,13,0,1.940670037593475e-06,1.3609660289970084e-06,6.231469771629793e-07
4010,lista,11,0,1.7552812510951845e-06,1.239124801323628e-06,4.6106911592384375e-07
4110,lista,13,0,2.015625959283292e-06,1.3321295276499942e-06,7.893151383566326e-07
4210,lista,12,0,1.861296378507927e-06,1.3299874913745017e-06,7.173490005256663e-07
4310,lista,13,0,1.7276229535572233e-06,1.1439698215354066e-06,5.090070176292319e-07
4410,lista,14,0,1.7823582549689249e-06,1.361353263854895e-06,5.051174517829231e-07
4510,lista,14,0,1.7954401126263119e-06,1.2587558059397365e-06,4.6819942242063327e-07
4610,lista,13,0,1.8166570085551539e-06,1.2940869442678e-06,7.434782278521553e-07
4710,lista,12,0,1.7625205399868194e-06,1.2282730710033913e-06,4.904930094318068e-07
4810,lista,13,0,1.813054170185636e-06,1.27241737544001e-06,4.813034038994649e-07
4910,lista,16,0,1.8558267252836372e-06,1.3247332770252294e-06,4.77802630092547e-07
5010,lista,12,0,1.7697336214237279e-06,1.1791582149979362e-06,5.08207475257945e-07
5110,lista,15,0,1.8707623317733851e-06,1.2811549660620462e-06,4.4344894758391853e-07
5210,lista,11,0,1.857823046360988e-06,1.28947857619907e-06,4.83368547771088e-07
5310,lista,15,0,1.897677478327686e-06,1.3362321606724734e-06,4.279018030501902e-07
5410,lista,12,0,1.9409038208099844e-06,1.214899930172558e-06,4.5554562318777183e-07
5510,lista,13,0,1.7382225954116763e-06,1.1910781419525543e-06,4.5911368122016546e-07
5610,lista,11,0,1.7411886632284238e-06,1.2469631017093712e-06,3.9446744447989917e-07
5710,lista,13,0,1.934885333936948e-06,1.3147084425608608e-06,4.3707805745463e-07
5810,lista,15,0,1.945600739910684e-06,1.3910210737507647e-06,6.675522397157419e-07
5910,lista,12,0,1.7678015120497734e-06,1.1947413700186181e-06,4.536985753974746e-07
6010,lista,12,0,1.8480693943217843e-06,1.3016641152013034e-06,3.710962175082335e-07
6110,lista,15,0,1.9394329707229854e-06,1.3477538852563466e-06,4.511543077971058e-07
6210,lista,11,0,1.7522518618741409e-06,1.4679058040201198e-06,3.959981579249455e-07
6310,lista,15,0,1.8095199946714611e-06,1.2664999867304723e-06,3.9704819651957175e-07
6410,lista,12,0,1.8113343196322963e-06,1.1966611422311684e-06,3.854421482185176e-07
6510,lista,12,0,1.6989276049702376e-06,1.1323956869822594e-06,3.6611879722008703e-07
6610,lista,14,0,1.7354305319572944e-06,1.14673370329719e-06,4.2842472046999274e-07
6710,lista,13,0,1.7957157842615978e-06,1.2235248562810821e-06,3.44463991244917e-07
6810,lista,13,0,1.778549085798776e-06,1.1875187988602804e-06,3.8655418234694364e-07
6910,lista,12,0,1.7681103207524999e-06,1.1724819221314484e-06,3.983848187101217e-07
7010,lista,13,0,1.8282556007955715e-06,1.2445763537515713e-06,3.8581791493625463e-07
7110,lista,12,0,1.6958127327432686e-06,1.1344804917340269e-06,4.2628090321018754e-07
7210,lista,11,0,1.7586610114940467e-06,1.2057306669268192e-06,3.628807131793689e-07
7310,lista,15,0,1.9772777329827135e-06,1.4247235608736095e-06,3.6453679227676284e-07
7410,lista,13,0,1.7981336667947883e-06,1.2259615986904763e-06,3.7227251791982236e-07
7510,lista,12,0,1.7671773900911093e-06,1.2381019895156717e-06,3.594422686057022e-07
7610,lista,12,0,1.6970666870976764e-06,1.1798376427000548e-06,3.8594539705468536e-07
7710,lista,17,0,1.8974982060950603e-06,1.3179181682618337e-06,3.7748755361958913e-07
7810,lista,16,0,1.964964590944611e-06,1.3794818757058725e-06,3.6062987880486045e-07
7910,lista,12,0,1.8299674365695067e-06,1.2298651037608948e-06,3.6646319197237105e-07
8010,lista,14,0,1.9216054989359047e-06,1.4781233388487635e-06,3.538162369901935e-07
8110,lista,12,0,1.8084007453626044e-06,1.2504051159718728e-06,3.7445484566474703e-07
8210,lista,13,0,1.8077622236583574e-06,1.260074370970077e-06,3.6489063253005347e-07
8310,lista,12,0,1.756942133003556e-06,1.1692498078031646e-06,3.521955072609407e-07
8410,lista,11,0,1.780920299602415e-06,1.202426415669625e-06,3.487228967018349e-07
8510,lista,13,0,1.8936457249573507e-06,1.2934638369348136e-06,3.8191841836399833e-07
8610,lista,13,0,1.7984344688024107e-06,1.2137231974487986e-06,3.6889317701160155e-07
8710,lista,11,0,1.7871061661834812e-06,1.2537697466195918e-06,3.832597133337118e-07
8810,lista,11,0,1.8094022785576253e-06,1.2438518669715658e-06,3.796743432214379e-07
8910,lista,15,0,1.8395983426582753e-06,1.2186225531566999e-06,3.919158578411799e-07
9010,lista,14,0,1.8688709179266615e-06,1.2787433129369433e-06,3.378190719014292e-07
9110,lista,11,0,1.775507170422986e-06,1.19280005206487e-06,3.3408127877863643e-07
9210,lista,14,0,1.88686072070231e-06,1.2946803925349613e-06,3.8424321930685286e-07
9310,lista,11,0,1.7037333581249998e-06,1.1839158490818784e-06,3.7860637496842807e-07
9410,lista,13,0,1.9732210309308433e-06,1.4239957716152168e-06,3.419224359068319e-07
9510,lista,12,0,1.7411291448646705e-06,1.1738172988560998e-06,3.495115190405835e-07
9610,lista,17,0,2.067349951489475e-06,1.4822897894946792e-06,3.545934377028279e-07
9710,lista,14,0,1.921184150753188e-06,1.3883050127143961e-06,3.6770757359041853e-07
9810,lista,10,0,1.7149090325270133e-06,1.1903322650324902e-06,3.3680087347921835e-07
9910,lista,15,0,1.981645268647625e-06,1.3621806907460256e-06,3.0605437014012004e-07
10,flag,6,4,1.383339016077419e-06,,
110,flag,12,11,1.8395345081401945e-06,1.804762481090923e-06,2.976189578129422e-06
210,flag,17,14,1.966666449271377e-06,1.5078951132875916e-06,3.460000880295411e-06
310,flag,21,17,2.1510548989842588e-06,1.5440689482710372e-06,3.080000412107135e-06
410,flag,19,15,2.0805031076548096e-06,1.268832136985737e-06,2.8679997194558382e-06
510,flag,20,18,2.4273907657452794e-06,1.5239993808791042e-06,3.3040395455735953e-06
610,flag,22,19,2.22835490591945e-06,1.3895658016933695e-06,3.0336139220822634e-06
710,flag,21,19,2.4281666853547887e-06,1.3796994690188115e-06,3.2147057508529328e-06
810,flag,25,22,2.67131718004788e-06,1.8554145157349054e-06,4.024999725515954e-06
910,flag,18,16,2.3619738658849575e-06,1.3899439054817044e-06,3.1350286891894404e-06
1010,flag,20,16,2.438980814627117e-06,1.448662693233772e-06,3.2849245542080034e-06
1110,flag,23,20,2.5320232736829645e-06,1.552996152157848e-06,3.5625576258522192e-06
1210,flag,21,17,2.438941066707499e-06,1.2878787041605486e-06,3.0520834722362148e-06
1310,flag,20,17,2.465252482304067e-06,1.3265383201472175e-06,3.0596902645409626e-06
1410,flag,24,21,2.5830444778589943e-06,1.449269689976435e-06,3.3260867644128376e-06
1510,flag,21,19,2.5771884183965387e-06,1.5647256326676691e-06,3.3466664414542415e-06
1610,flag,23,20,2.6229577771695393e-06,1.4572817712425462e-06,3.1363633866378087e-06
1710,flag,22,19,2.651624991776716e-06,1.5140713602415993e-06,3.245994082488982e-06
1810,flag,24,23,2.6529454202814534e-06,1.4373595405139783e-06,3.3002857770903453e-06
1910,flag,23,20,2.7844338757682573e-06,1.6559455370706682e-06,3.3661327324807645e-06
2010,flag,20,18,2.706961737486377e-06,1.447643916773566e-06,3.063065433072104e-06
2110,flag,22,19,2.7401457577966392e-06,1.5187342474354973e-06,3.243645354971397e-06
2210,flag,23,20,2.7049141037214465e-06,1.4470028425779024e-06,3.209259038730697e-06
2310,flag,25,25,2.921816242130624e-06,1.6763158208433244e-06,3.3786023881054568e-06
2410,flag,22,21,2.501472911117956e-06,1.2903083869695072e-06,3.0314580726553685e-06
2510,flag,27,22,2.6288255025269524e-06,1.4784709272636344e-06,3.151895954485559e-06
2610,flag,27,24,2.646254362185554e-06,1.5866139369254097e-06,3.3233590115268057e-06
2710,flag,21,19,2.763107925293003e-06,1.4238752032413262e-06,3.105047007665804e-06
2810,flag,26,22,2.820285103507014e-06,1.6400734185641768e-06,3.3107144190580584e-06
2910,flag,24,23,2.717758745411255e-06,1.5063045771495683e-06,3.1655653805026544e-06
3010,flag,25,24,2.7796256235420777e-06,1.5253780268821397e-06,3.160341517426647e-06
3110,flag,25,23,2.7648926970568906e-06,1.55983606284698e-06,3.2400647251639567e-06
3210,flag,23,22,2.6925307687262446e-06,1.448519996254043e-06,3.1424097814094362e-06
3310,flag,23,21,2.7123527012047142e-06,1.435669652560604e-06,3.965474185562789e-06
3410,flag,25,20,2.7044248510895296e-06,1.4566564456712535e-06,3.093144430982951e-06
3510,flag,27,23,2.8733381497829467e-06,1.5002886010777383e-06,3.002571569855458e-06
3610,flag,30,28,2.9764418742999992e-06,1.6556642225038234e-06,3.652722002867673e-06
3710,flag,23,19,2.663185921975667e-06,1.3449856575130135e-06,2.8153951018122446e-06
3810,flag,25,22,2.6571330052952957e-06,1.44329319669708e-06,2.985385625279119e-06
3910,flag,24,23,2.634180267448978e-06,1.372078164516912e-06,2.8610388996297275e-06
4010,flag,22,21,2.5264598416473176e-06,1.2405886342832473e-06,2.7929316427197834e-06
4110,flag,24,22,2.735948838639642e-06,1.3983028239628918e-06,3.0058890865384346e-06
4210,flag,23,19,2.703706045133718e-06,1.4701476380691225e-06,2.984476302219185e-06
4310,flag,24,24,2.6129669675251235e-06,2.004929506405751e-06,2.9125728463370253e-06
4410,flag,24,21,2.737997146390908e-06,1.3957211541690497e-06,2.948109744349228e-06
4510,flag,27,20,2.751122819874669e-06,1.3806126108171329e-06,2.8652514431198967e-06
4610,flag,24,21,2.970144927264942e-06,1.5232058691192846e-06,3.0174102128500584e-06
4710,flag,26,20,2.6671592594553558e-06,1.2938957525723171e-06,2.942382098328474e-06
4810,flag,27,24,2.7148990198036034e-06,1.3825212775727623e-06,3.0085129922021035e-06
4910,flag,27,23,2.7706552798969195e-06,1.3731761323138192e-06,3.021508575726593e-06
5010,flag,25,23,2.787452080560034e-06,1.2921650230963597e-06,2.989587725077746e-06
5110,flag,28,23,2.8003018485593065e-06,1.4180120874406466e-06,3.0292079917680806e-06
5210,flag,24,22,2.8039598529679903e-06,1.4561936266303872e-06,3.066568552087262e-06
5310,flag,27,24,3.0498193396377425e-06,1.5680544164675466e-06,3.1690021270516036e-06
5410,flag,23,21,2.7867860684186194e-06,1.394371829702327e-06,2.9610898342369974e-06
5510,flag,25,22,2.843595128589576e-06,1.3652177444408466e-06,3.087920032917005e-06
5610,flag,23,21,2.889374320487609e-06,1.2980336860765804e-06,3.0103131378769297e-06
5710,flag,25,23,2.9964414015343545e-06,1.3812557865151376e-06,3.0820581585082013e-06
5810,flag,29,26,3.0593756058117614e-06,1.6405809501392608e-06,3.23714516687055e-06
5910,flag,25,22,2.7765171778117608e-06,1.3138286214178572e-06,2.8558975159246314e-06
6010,flag,26,22,3.080598184148696e-06,1.456928569416615e-06,3.1735444281366654e-06
6110,flag,27,25,3.403722746909289e-06,1.6823968530655647e-06,3.651239714885423e-06
6210,flag,23,22,3.327584161971877e-06,1.4416453150379194e-06,3.4119835347591413e-06
6310,flag,27,24,3.4633127275109515e-06,1.7641193408755795e-06,3.716919254061914e-06
6410,flag,26,21,3.447069527995528e-06,1.5268114449991731e-06,3.3566482901136462e-06
6510,flag,25,20,3.4394852721403332e-06,1.5326321917089904e-06,3.453768384892554e-06
6610,flag,27,25,3.569397926539972e-06,1.4860463559623052e-06,4.184888351335978e-06
6710,flag,26,24,3.534605108922271e-06,1.54277860966264e-06,3.6686844140589125e-06
6810,flag,26,22,3.87341021189543e-06,1.7418344762095713e-06,4.0710781013669245e-06
6910,flag,24,22,4.150826638850331e-06,1.797161700157923e-06,4.821927769820948e-06
7010,flag,26,23,4.669073844728632e-06,1.8832473856709704e-06,4.161897959943531e-06
7110,flag,24,20,4.077074842580306e-06,1.56184762765566e-06,3.5294921332556934e-06
7210,flag,24,23,3.7303239473096492e-06,2.369236374977446e-06,3.6475515092879723e-06
7310,flag,28,23,4.123195959725258e-06,2.0085005442828774e-06,3.906478371238818e-06
7410,flag,27,23,4.744457828148152e-06,1.856616834711568e-06,3.9587994425342825e-06
7510,flag,25,22,4.120693790596684e-06,1.8035743330760444e-06,3.7045148899464936e-06
7610,flag,25,22,3.193083462974138e-06,1.4291304654730026e-06,3.0855163463721517e-06
7710,flag,28,27,3.265916941267139e-06,1.637432726584525e-06,3.8318687641504605e-06
7810,flag,29,24,4.602623570838619e-06,2.001875281497357e-06,3.7078660078014072e-06
7910,flag,24,22,3.4588695523109154e-06,1.589967588611942e-06,3.5155525716538792e-06
8010,flag,27,23,3.5871449418080984e-06,1.7448586460704506e-06,3.5650029539244435e-06
8110,flag,24,23,3.4370485253214816e-06,1.7010000192385633e-06,3.0735146258911577e-06
8210,flag,26,23,3.1894104849119833e-06,1.5112844293912701e-06,3.3851763833379757e-06
8310,flag,26,20,3.7387580146487316e-06,1.690573360210311e-06,5.6778387613173786e-06
8410,flag,24,22,4.098924408398857e-06,1.59234171210128e-06,3.6405193025965e-06
8510,flag,28,24,3.7258964244853384e-06,1.82345859232576e-06,3.5088518303016906e-06
8610,flag,27,23,3.573088839829587e-06,1.7679998435436145e-06,3.6801872027886587e-06
8710,flag,25,21,3.7029146186017763e-06,1.6321576669184139e-06,3.5572852014992855e-06
8810,flag,27,23,4.04454069472347e-06,1.83928571245794e-06,3.986750980318751e-06
8910,flag,28,28,3.7389910375981837e-06,1.6652650331535424e-06,3.468127403152268e-06
9010,flag,28,25,3.7003248243125376e-06,1.7658719602771926e-06,3.478202554842018e-06
9110,flag,24,22,4.000708993858916e-06,1.6408606104548352e-06,3.382448387663351e-06
9210,flag,27,24,3.5335954366432414e-06,1.8768757732729e-06,4.048605737576293e-06
9310,flag,24,21,3.81616613880926e-06,1.6633894416290634e-06,3.4207180163925873e-06
9410,flag,28,23,3.7819098032937915e-06,1.8763724376549754e-06,3.602304163033049e-06
9510,flag,25,22,3.543508792314083e-06,1.6936789935823029e-06,3.959564504477885e-06
9610,flag,29,26,4.333693852421584e-06,2.032054799373486e-06,3.6759130154943904e-06
9710,flag,28,26,3.566047116834914e-06,1.8565147001936566e-06,3.984229859237027e-06
9810,flag,23,21,4.1362154789426375e-06,1.7668221852217965e-06,3.6685269320556937e-06
9910,flag,29,26,4.440712641531318e-06,1.7199476323073472e-06,3.6259523179966705e-06
10,abr,6,4,1.3333337847143412e-06,,
110,abr,13,13,1.4974036051395846e-06,1.1952388809905165e-06,2.575000689830631e-06
210,abr,17,13,1.6702373873808289e-06,1.5874993550824001e-06,3.0384607947407626e-06
310,abr,21,17,1.7279475382386857e-06,1.7457629329035596e-06,3.561666380846873e-06
410,abr,23,20,1.7073822200717092e-06,1.6144741063104256e-06,3.6607597382809918e-06
510,abr,24,20,1.979411857010906e-06,2.052576896811346e-06,3.941584203281615e-06
610,abr,25,19,1.875913867186154e-06,1.7145291641434162e-06,3.701666598014223e-06
710,abr,28,20,1.8882233708823625e-06,1.6224634685162185e-06,3.7410076231890015e-06
810,abr,30,25,2.0317460728129223e-06,1.9757960223041144e-06,4.349044056247422e-06
910,abr,26,17,1.9245974674867263e-06,1.560335532715284e-06,3.7237291328219623e-06
1010,abr,29,19,2.012292051952566e-06,1.6353844563500622e-06,4.23553296622494e-06
1110,abr,31,22,2.077968520821372e-06,1.704524828508766e-06,4.396330508608542e-06
1210,abr,29,19,2.035117845003128e-06,1.539495842582194e-06,4.33157982658023e-06
1310,abr,34,22,2.0223722611073487e-06,1.5060480021225709e-06,4.414566971295638e-06
1410,abr,34,25,2.360651350775084e-06,1.8442438860095554e-06,4.7061594027647935e-06
1510,abr,34,22,2.370485996531594e-06,1.7892982889384182e-06,4.833221850422955e-06
1610,abr,38,22,2.4045052518955736e-06,1.8151417302631712e-06,4.870846305921277e-06
1710,abr,39,21,2.5141435501412046e-06,1.7551829376138702e-06,4.799411416409866e-06
1810,abr,39,26,2.465514680114542e-06,1.792485697526011e-06,6.4709494439963065e-06
1910,abr,42,29,2.8096727494909163e-06,1.9877004956348455e-06,5.660158445957881e-06
2010,abr,43,27,2.810684901865294e-06,1.823453466076711e-06,5.453517944224404e-06
2110,abr,47,26,2.8110502233178004e-06,1.8459859325656998e-06,5.63818595465495e-06
2210,abr,46,23,2.854700364349202e-06,2.097926114112877e-06,6.164988249516886e-06
2310,abr,44,25,3.2813493211565155e-06,2.332300937268883e-06,6.032462091304865e-06
2410,abr,49,28,2.9827298821387643e-06,1.952542842738725e-06,6.187708216505902e-06
2510,abr,51,32,3.108116226816244e-06,1.964256848605073e-06,6.2379997107200325e-06
2610,abr,50,18,2.80218609367475e-06,1.8335985428066722e-06,5.928269512458848e-06
2710,abr,56,30,2.7923150071882936e-06,1.8440075249198393e-06,6.060481896746648e-06
2810,abr,56,28,3.2766665263977495e-06,2.0746766678238365e-06,6.191071328690409e-06
2910,abr,52,38,3.044385057845088e-06,1.8890460771294607e-06,6.692413820740606e-06
3010,abr,53,32,2.9391788149477996e-06,1.826078800077587e-06,6.116333097452298e-06
3110,abr,54,33,2.998957056837746e-06,1.807704846542634e-06,6.213225870235492e-06
3210,abr,54,35,3.0962174878583397e-06,1.7383252083055448e-06,6.031875045664492e-06
3310,abr,59,34,3.2505779777357903e-06,2.0260255839249667e-06,7.230555459017647e-06
3410,abr,64,35,3.4568087692011377e-06,2.0403320135427725e-06,6.920989517107148e-06
3510,abr,59,30,3.176791385503456e-06,1.7903672325829278e-06,5.920906585221838e-06
3610,abr,71,29,3.2771570709121677e-06,1.973782274585196e-06,6.9087863478593975e-06
3710,abr,61,0,3.18347556470741e-06,1.6095367883908124e-06,7.716329145690177e-06
3810,abr,68,0,3.7086926204028168e-06,1.7607475679743293e-06,5.972059280175795e-06
3910,abr,62,0,3.616710511506176e-06,1.7086091753564134e-06,6.998344786176137e-06
4010,abr,68,0,3.452285016516623e-06,1.5625001603774237e-06,5.59295620622828e-06
4110,abr,68,46,3.330656558360535e-06,1.690469957649083e-06,6.624268351560004e-06
4210,abr,66,0,3.4067154615652386e-06,1.7271394046390097e-06,5.010332201113798e-06
4310,abr,71,0,3.3435651447254666e-06,1.421238721952351e-06,6.47445235666513e-06
4410,abr,72,0,3.2974108863046975e-06,1.6003492489138377e-06,5.164444260147029e-06
