n,abr_type,height_before,height_after,insert_time,search_time,delete_time
8510,flag,24,22,3.053019629845026e-06,1.7085528648993152e-06,4.034202788648967e-06
8610,flag,27,24,2.9964467298148463e-06,1.8021239055001938e-06,3.891033337867958e-06
8710,flag,27,26,2.9906501471421348e-06,1.8205438731523895e-06,4.00092212553069e-06
8810,flag,29,26,3.128436237141267e-06,1.9623625485742055e-06,4.060334072203821e-06
8910,flag,28,26,3.105818156097589e-06,1.8921857850913934e-06,3.984723779033731e-06
9010,flag,30,28,3.17918860785285e-06,2.062074899002424e-06,4.615727306754153e-06
9110,flag,29,25,3.387159733821732e-06,1.919591082244147e-06,4.169906245985272e-06
9210,flag,28,24,3.0900129997137336e-06,1.9216551123368565e-06,3.824903993334497e-06
9310,flag,29,27,3.014049067962588e-06,1.8775730887866848e-06,3.791518108695363e-06
9410,flag,29,26,3.027067653024478e-06,1.90922149885415e-06,3.853908001045882e-06
9510,flag,29,24,3.2212613163389972e-06,1.9869893793672603e-06,4.0238271351401935e-06
9610,flag,31,28,3.20554736058164e-06,2.030026561415958e-06,4.1179864514251854e-06
9710,flag,31,26,3.2375656821709456e-06,1.9945991851195174e-06,4.039916955079813e-06
9810,flag,31,28,3.234733383858054e-06,1.9797176957959033e-06,3.95925921029143e-06
9910,flag,25,24,3.1421959698554832e-06,1.8498671843397786e-06,3.849744452387361e-06
10,abr,5,4,1.1250012903474271e-06,,
110,abr,12,12,1.4012845125622475e-06,1.2904763155217682e-06,2.4142846952946412e-06
210,abr,15,14,1.444966897943476e-06,1.5725003322586416e-06,2.7102561524281136e-06
310,abr,18,17,1.4617394418050738e-06,1.5666679246351124e-06,2.689286182950517e-06
410,abr,20,17,1.5914014349305991e-06,1.7256409195490564e-06,3.210527402667427e-06
510,abr,22,20,1.4287430683602606e-06,1.6919997869990766e-06,2.877999941119924e-06
610,abr,21,19,1.523918759953952e-06,1.7225001405070846e-06,2.9120690606791396e-06
710,abr,25,20,1.5755031931246384e-06,1.820437797093696e-06,3.041428343359647e-06
810,abr,20,17,1.5259809313445455e-06,1.6881578248055456e-06,3.020126634693277e-06
910,abr,22,18,1.5807259771270501e-06,1.8556182909746435e-06,3.1848320033757037e-06
1010,abr,19,18,1.5442836064412093e-06,1.8409574546781863e-06,3.1774992385180666e-06
1110,abr,20,18,1.5185509685289678e-06,1.718181606106968e-06,3.1009307645564507e-06
1210,abr,21,21,1.5431170421202197e-06,1.810212679048802e-06,3.1922743161101006e-06
1310,abr,30,25,1.685685542563383e-06,1.9945099826573447e-06,3.427307484134172e-06
1410,abr,22,20,1.5921767096691798e-06,1.8262775231621834e-06,3.29676272453097e-06
1510,abr,27,22,1.6608511133300553e-06,2.02541786010835e-06,3.6723550000631666e-06
1610,abr,26,22,1.7518545416439132e-06,1.885759669261737e-06,3.5287065935329966e-06
1710,abr,25,21,1.701786104958601e-06,1.8616521419891346e-06,3.3824404627445064e-06
1810,abr,24,22,1.6734399403093872e-06,2.1211146885703956e-06,3.716056103962408e-06
1910,abr,23,21,1.6393444097385858e-06,1.8251986324352358e-06,3.2194148321224853e-06
2010,abr,24,20,1.628184767913307e-06,1.7213194230973228e-06,3.242820578937729e-06
2110,abr,29,22,1.7495157326640421e-06,1.9850747559024995e-06,3.602856858855202e-06
2210,abr,26,22,1.6927545263082253e-06,2.0131760838386768e-06,3.658313830644852e-06
2310,abr,27,24,1.6627334623089468e-06,1.8727473126581082e-06,3.5729254867910005e-06
2410,abr,29,24,1.8304919291547209e-06,1.9869098553230163e-06,3.7014767645960398e-06
2510,abr,27,23,1.829642986900135e-06,1.9488706254903264e-06,3.705622859057937e-06
2610,abr,26,21,1.742414842308389e-06,1.983107061993367e-06,3.82402370746604e-06
2710,abr,27,23,1.7389059089182706e-06,1.9876665620847237e-06,3.6679534488771123e-06
2810,abr,29,24,1.8019299258716544e-06,2.061359647641455e-06,4.078994427357852e-06
2910,abr,27,24,1.9320109733665905e-06,1.9094990992625865e-06,3.7427826622582e-06
3010,abr,26,21,1.7208839040552962e-06,1.7490664379218995e-06,3.6059020669788475e-06
3110,abr,29,22,1.7418822123134054e-06,1.8160652319641143e-06,3.7886915590782593e-06
3210,abr,30,23,1.850099936707177e-06,1.9758732320504293e-06,3.7708397764305213e-06
3310,abr,28,24,1.7348747030904182e-06,1.8459506344842227e-06,3.7258750772531763e-06
3410,abr,35,23,1.8848318406057978e-06,2.0439943068663594e-06,3.902074057367389e-06
3510,abr,28,24,1.7488510977947662e-06,1.7581895154689428e-06,3.712879725989337e-06
3610,abr,28,23,1.7923828235840835e-06,1.7632479191375658e-06,3.7596260024175776e-06
3710,abr,33,24,1.948534614853015e-06,2.064227704198521e-06,4.197382610278415e-06
3810,abr,31,25,1.7849698392426934e-06,1.7679997254163027e-06,3.720264548793534e-06
3910,abr,34,25,1.9177098066271877e-06,2.0089357442426915e-06,4.047814888758752e-06
4010,abr,35,25,1.9330573670497863e-06,2.0177895891074248e-06,4.108060632688075e-06
4110,abr,33,26,1.9237217093720586e-06,1.8734717563712346e-06,3.811887105328816e-06
4210,abr,32,24,1.9758214610189973e-06,2.0222224466279786e-06,4.071654612963245e-06
4310,abr,34,28,1.9704608544084733e-06,2.0635402074917836e-06,4.185294366085573e-06
4410,abr,31,26,1.8778132867258697e-06,1.8021692500607064e-06,3.850625844993358e-06
4510,abr,34,27,2.0262235607062274e-06,2.0431461573965597e-06,4.06685217285738e-06
4610,abr,35,27,1.9281583331690135e-06,1.9507643672145543e-06,4.068241761050668e-06
4710,abr,34,25,2.0027899401006644e-06,1.978429716360648e-06,4.428758318657725e-06
4810,abr,34,27,1.93081954089058e-06,1.807692241133657e-06,3.9856827343221225e-06
4910,abr,35,27,1.942056114625374e-06,1.89385441444756e-06,4.03991727266295e-06
5010,abr,38,29,1.997782447345362e-06,2.1335012795941407e-06,4.192550989742182e-06
5110,abr,32,27,1.9447584866757836e-06,1.8165678873564497e-06,3.963591365073438e-06
5210,abr,37,25,1.969109621734543e-06,1.9833826459261462e-06,4.115825175936108e-06
5310,abr,35,28,2.0071533114098904e-06,1.8326532135494017e-06,4.28372096189554e-06
5410,abr,38,26,1.982570044080264e-06,1.9278350290986373e-06,4.021146709337495e-06
5510,abr,38,30,2.145392922088861e-06,2.086888147399366e-06,4.3779725052227484e-06
5610,abr,34,27,2.1257229231906786e-06,1.8233063665673797e-06,4.042397513119287e-06
5710,abr,36,27,1.9389958526123643e-06,1.7878247639447812e-06,4.100878810942147e-06
5810,abr,34,26,1.9194661042783095e-06,1.7908852042158532e-06,4.196982890475895e-06
5910,abr,37,26,2.022651258812008e-06,1.7838738565674884e-06,4.024455993330095e-06
6010,abr,36,25,1.9979582281853734e-06,1.8191689388799631e-06,4.308984088449482e-06
6110,abr,39,27,2.110118348654879e-06,2.045169545562121e-06,4.45880882366601e-06
6210,abr,39,30,2.1557883339928256e-06,2.5083533063718244e-06,5.248825992872328e-06
6310,abr,40,28,2.145082326443078e-06,1.857431143934512e-06,4.432215617580502e-06
6410,abr,39,27,2.0657586057612733e-06,1.8873574585558126e-06,4.342834049410032e-06
6510,abr,39,29,2.114760155112112e-06,1.8875406741188738e-06,4.277195843264535e-06
6610,abr,39,30,2.0394515332485376e-06,1.9690951989875088e-06,4.1951982050860105e-06
6710,abr,41,35,2.0964211986654024e-06,1.9361750380466542e-06,4.324290252089506e-06
6810,abr,39,31,2.0923147448327384e-06,1.9588764850224618e-06,4.7270007591371386e-06
6910,abr,40,31,2.3504789834492293e-06,1.983768053558098e-06,4.379282579184571e-06
7010,abr,39,31,2.239697305910841e-06,2.471346514486581e-06,4.615235980217064e-06
7110,abr,46,32,2.1895802727802903e-06,1.9613508320408176e-06,4.7204007507777195e-06
7210,abr,43,33,2.34268920089432e-06,2.1004311535480698e-06,4.729093324464372e-06
7310,abr,43,30,2.2473167516556314e-06,1.8725883890890841e-06,4.426146402695611e-06
7410,abr,41,31,2.218844643714594e-06,1.914383149651865e-06,4.604255491576823e-06
7510,abr,42,27,2.409326509847155e-06,1.8529888051558884e-06,4.484429357779656e-06
7610,abr,38,31,2.183019400770052e-06,1.7666890009383773e-06,4.412474915611398e-06
7710,abr,43,33,2.261573598100369e-06,1.9320001198231415e-06,4.621725197583486e-06
7810,abr,47,30,2.290648416334982e-06,2.090226199141669e-06,4.884750198280967e-06
7910,abr,43,29,2.19853522752717e-06,1.8932280068792686e-06,4.366857018286341e-06
8010,abr,44,34,2.2489709452897877e-06,2.113106552272021e-06,4.478343921879627e-06
8110,abr,45,30,2.2285324399066014e-06,2.0455176072022314e-06,4.8171641356925674e-06
8210,abr,49,44,2.3878280507449804e-06,2.04823306775828e-06,5.248798391978571e-06
8310,abr,45,33,2.19440264587068e-06,1.9544852474336568e-06,4.7411801880649125e-06
8410,abr,44,32,2.2059679805231144e-06,1.890952872315734e-06,4.644117913866306e-06
8510,abr,42,27,2.3023965218671146e-06,1.8152449924005246e-06,5.025810371844551e-06
8610,abr,44,31,2.2526615254445065e-06,1.8345751230847806e-06,4.654836891708171e-06
8710,abr,45,37,2.3053238068210383e-06,1.8372688478288742e-06,4.695423016473565e-06
8810,abr,47,35,2.335254455529367e-06,1.9137874057567606e-06,5.1579964205391565e-06
8910,abr,46,31,2.474985724410369e-06,2.0310792768379376e-06,4.947141844140978e-06
9010,abr,46,36,2.351620233257964e-06,2.0289718356382634e-06,4.649267158142408e-06
9110,abr,46,32,2.2351360897962613e-06,1.8687895305478242e-06,4.5134477165548775e-06
9210,abr,45,32,2.201884536111352e-06,1.9547856912683855e-06,4.8495076720412266e-06
9310,abr,47,38,2.2264775523994405e-06,2.054963178348411e-06,4.79351356310921e-06
9410,abr,45,33,2.347337982204622e-06,1.9073425887841476e-06,4.839686967018131e-06
9510,abr,45,39,2.2982904729101854e-06,1.9414076404783224e-06,4.932273605100072e-06
9610,abr,48,37,2.615125716583145e-06,2.1100536433814634e-06,4.815525355589636e-06
9710,abr,54,33,2.4600185611143702e-06,2.0280487375301312e-06,4.9480398955851815e-06
9810,abr,54,38,2.383103054441511e-06,1.996918923377154e-06,5.117976405066125e-06
9910,abr,49,31,2.7403677212450942e-06,1.9267692830628502e-06,4.965083563240069e-06
10,lista,5,5,1.6999983927235007e-06,,
110,lista,13,12,2.0373503590586136e-06,1.3650002074427904e-06,2.0857156154566577e-06
210,lista,15,13,2.06566260039178e-06,1.687179274785404e-06,2.2399992303689943e-06
310,lista,15,14,2.170000152545981e-06,1.6389827054562206e-06,2.250819634951529e-06
410,lista,17,15,1.9201254889474442e-06,3.392404553928424e-06,2.0822781267799907e-06
510,lista,15,14,2.0626015572488146e-06,1.557447831146419e-06,2.126315590239277e-06
610,lista,19,19,2.110878660277343e-06,1.6698278817910188e-06,2.178070676643728e-06
710,lista,18,16,2.1588128207087276e-06,1.6437962406525647e-06,2.2092861140013807e-06
810,lista,21,19,2.3513177749087183e-06,1.8679242912070744e-06,2.325806699152435e-06
910,lista,17,16,2.123580794283928e-06,1.6592175851955844e-06,2.181976861022629e-06
1010,lista,20,19,2.232720183102113e-06,1.8149485467145815e-06,4.0318185288336765e-06
1110,lista,19,17,2.2039487267034203e-06,1.806046524041787e-06,2.31999974031086e-06
1210,lista,16,14,2.147357354760682e-06,1.7213046110397123e-06,2.2397434804588556e-06
1310,lista,16,14,2.258737855229201e-06,1.6939999186433852e-06,2.1594376551047207e-06
1410,lista,19,17,2.2679927608774636e-06,1.8141791267918227e-06,2.2354238706115097e-06
1510,lista,21,18,2.4989899169490593e-06,1.9471190664601526e-06,2.4076408677211534e-06
1610,lista,19,15,2.2905939235582504e-06,1.758746107388595e-06,2.19381062074258e-06
1710,lista,21,16,2.2336779326679214e-06,1.7664692529065408e-06,2.1908826002960694e-06
1810,lista,20,19,2.5029080558290825e-06,1.8744317458185833e-06,2.2651812416426112e-06
1910,lista,19,16,2.1592494443336118e-06,1.7621985842016883e-06,2.148683913554506e-06
2010,lista,20,15,2.345255400794518e-06,1.7646749658123045e-06,2.0720401350103827e-06
2110,lista,18,14,2.4147890182153386e-06,1.9914785795086494e-06,2.1896038119713453e-06
2210,lista,16,12,2.172437434669284e-06,1.6235150817135733e-06,2.004929540565176e-06
2310,lista,20,14,2.3174886536918113e-06,1.8873337022442784e-06,2.151315704012584e-06
2410,lista,21,16,2.305745874380847e-06,1.8622881956832579e-06,2.1415054097130736e-06
2510,lista,17,13,2.314921554436429e-06,1.8034043952208409e-06,2.1169423031878527e-06
2610,lista,18,15,2.297994008950082e-06,1.7520711154271012e-06,2.0768337219622718e-06
2710,lista,18,14,2.331591380314186e-06,1.7862709745391512e-06,2.103256718683774e-06
2810,lista,19,13,2.349659525899236e-06,1.893501303457934e-06,2.1517109499886606e-06
2910,lista,20,15,2.5457343322707368e-06,1.9760213953196393e-06,2.203636501111429e-06
3010,lista,21,15,2.3645161268030925e-06,1.8318718729986735e-06,2.051215233223047e-06
3110,lista,19,15,2.1633261226509747e-06,1.7227124106260687e-06,1.948365347344499e-06
3210,lista,23,16,2.5177061015747534e-06,2.0351884703711287e-06,2.289456442877638e-06
3310,lista,20,12,2.3580118426036445e-06,1.8546164317452969e-06,2.0376549703845135e-06
3410,lista,19,11,2.237338541802314e-06,1.6808887529704305e-06,1.885195825814503e-06
3510,lista,19,13,2.106731789613555e-06,1.6241642268937884e-06,1.8006043116142834e-06
3610,lista,17,11,2.1484976736683744e-06,1.6498559426540381e-06,1.9405855116274627e-06
3710,lista,20,11,2.2900428165222005e-06,1.792241561617274e-06,1.9189803125653364e-06
3810,lista,19,13,2.256896655910231e-06,1.7498600831276128e-06,1.926502790028494e-06
3910,lista,22,15,2.6309035692639196e-06,2.142451609665107e-06,2.2184208845780968e-06
4010,lista,18,13,2.370977014210964e-06,1.8928298832808124e-06,2.0042362931365e-06
4110,lista,19,11,2.13448059620346e-06,1.6700523701729253e-06,1.744430197573774e-06
4210,lista,17,11,2.174403111881839e-06,1.7092549674439047e-06,1.7896635689304765e-06
4310,lista,17,10,2.243341643732467e-06,1.7029515724879862e-06,1.7518833083556659e-06
4410,lista,19,12,2.2639429769709916e-06,1.7903080432300913e-06,1.8490847289131728e-06
4510,lista,22,11,2.3518118192939974e-06,1.8757193836129524e-06,1.8687784028865345e-06
4610,lista,20,11,2.252275957390885e-06,1.6492346277815873e-06,1.7419104429035122e-06
4710,lista,20,11,2.4355776094779057e-06,1.8322371352839758e-06,1.8982569988125079e-06
4810,lista,18,12,2.3220200289155606e-06,1.826470990184378e-06,1.794537783702131e-06
4910,lista,18,10,2.2762369190262137e-06,1.7586843824188272e-06,1.8090716286126195e-06
5010,lista,18,9,2.2268666822342824e-06,1.7030983704339283e-06,1.7550875019293588e-06
5110,lista,20,13,2.4742178040531705e-06,1.978528005917812e-06,1.9976906043600785e-06
5210,lista,22,9,2.2864686408346254e-06,1.9095468139742916e-06,1.725878931324587e-06
5310,lista,19,11,2.248342781193757e-06,1.7557786496306316e-06,1.7141367795221521e-06
5410,lista,21,12,2.394518469286296e-06,1.8459533033704095e-06,1.8936188037817677e-06
5510,lista,20,11,2.39688522133949e-06,1.8715471560761512e-06,1.8107488299156906e-06
5610,lista,18,10,2.256127143800165e-06,1.731788757579976e-06,1.7156652258649698e-06
5710,lista,22,10,2.4410608299280787e-06,1.8800879851196963e-06,1.745551765119173e-06
5810,lista,20,8,2.2288319906458804e-06,1.7677875239797662e-06,1.7059503328286734e-06
5910,lista,17,9,2.141397007190707e-06,1.6696708142899454e-06,1.6676647166028158e-06
6010,lista,18,10,2.2622423477616703e-06,1.7698164831697028e-06,1.6822279799178395e-06
6110,lista,19,9,2.344144780326972e-06,1.7482617108455075e-06,1.6711650351655715e-06
6210,lista,24,11,2.7042070355600934e-06,2.1777688287667238e-06,2.0592774258588542e-06
6310,lista,21,9,2.3459510384689337e-06,1.793859103362219e-06,1.6267741997463389e-06
6410,lista,23,12,2.5187352983750675e-06,2.0496439770703232e-06,1.9229316125844787e-06
6510,lista,18,8,2.3402316686324665e-06,1.8145512105677226e-06,1.5876169207308592e-06
6610,lista,19,8,2.289987607250309e-06,1.8016856486670017e-06,2.2257688829390562e-06
6710,lista,19,8,2.1715041482513537e-06,1.6638974523387259e-06,2.0963622320366983e-06
6810,lista,17,7,2.2633008978181374e-06,1.8212171065310154e-06,1.6469089237870894e-06
6910,lista,17,8,2.396437579112998e-06,1.6854434325151468e-06,1.5836812149984526e-06
7010,lista,20,8,2.2913012033218126e-06,1.7852349611177017e-06,1.5819234809336754e-06
7110,lista,21,8,2.4108513339248097e-06,1.9023203182265843e-06,1.6593149146743166e-06
7210,lista,18,10,2.4558318011794133e-06,1.9083798307151547e-06,1.7345007396059247e-06
7310,lista,18,7,2.1900018627997964e-06,1.7306137754681885e-06,1.5584284300477337e-06
7410,lista,20,7,2.350399296271293e-06,1.8485553060225758e-06,1.5625083563822667e-06
7510,lista,19,6,2.2453588016802895e-06,1.6541265124490964e-06,1.5154232444935337e-06
7610,lista,19,8,2.265413211736523e-06,1.729404160965678e-06,1.6340699472771321e-06
7710,lista,18,6,2.3794342750064052e-06,1.7297816008127096e-06,1.4447225045042953e-06
7810,lista,19,6,2.361813191000854e-06,1.8469153477226275e-06,1.5189600367328352e-06
7910,lista,17,5,2.1778647951324372e-06,1.679885688386763e-06,1.4862320138164826e-06
8010,lista,20,10,2.320540909891217e-06,1.8524183770732992e-06,1.6493359780920448e-06
8110,lista,20,4,2.3004807535789417e-06,1.7417086058427304e-06,1.4926434804173302e-06
8210,lista,21,4,2.258127843474391e-06,1.7674778945355695e-06,1.4833229732072074e-06
8310,lista,21,6,2.290349564585247e-06,1.7231379990137304e-06,1.4001214976716413e-06
8410,lista,20,8,2.3290887812065826e-06,1.8073939569110828e-06,1.5805505858739823e-06
8510,lista,21,8,2.393766250666872e-06,1.821160850190009e-06,1.5210563407986762e-06
8610,lista,20,3,2.452798729565885e-06,2.002092386588668e-06,1.5788622553220498e-06
8710,lista,19,5,2.379282573100791e-06,1.7838475652229298e-06,1.509615456827076e-06
8810,lista,21,4,2.358989080186233e-06,1.8175076116527513e-06,1.574677093579411e-06
8910,lista,19,3,2.2528477941460075e-06,1.6938478648619324e-06,1.3119287853041306e-06
9010,lista,16,6,2.2921701112980065e-06,1.6349011520518727e-06,1.4027200949908612e-06
9110,lista,21,2,2.322242799754339e-06,1.7680540745444094e-06,1.325587554175661e-06
9210,lista,19,6,2.4571129737136203e-06,1.920673739834783e-06,1.5691825321951658e-06
9310,lista,19,6,2.283670661438025e-06,1.6896529819660234e-06,1.3960772585769721e-06
9410,lista,19,5,2.2899258017471887e-06,1.7259196122488425e-06,1.4067071870985357e-06
9510,lista,19,8,2.385781140458819e-06,1.7994630063138602e-06,1.5240661773682255e-06
9610,lista,18,5,2.2603819158822705e-06,1.7203903845294203e-06,1.4528659372924763e-06
9710,lista,17,3,2.2010434889948054e-06,1.5828856287878193e-06,1.251556582522817e-06
9810,lista,18,7,2.401293808310518e-06,1.7769591517976878e-06,1.4072101709312226e-06
9910,lista,20,3,2.4443268804913762e-06,1.8977769468716247e-06,1.4067806380255663e-06
10,flag,5,5,1.3374974514590576e-06,,
110,flag,14,12,1.8059533128204446e-06,1.3800003216601907e-06,2.2055529471900727e-06
210,flag,17,17,1.9733332781911347e-06,1.5552646609170263e-06,2.4825007130857556e-06
310,flag,16,14,2.0435686885955054e-06,1.508473730409297e-06,2.924590963167978e-06
410,flag,18,16,2.040866735007833e-06,1.6701299252665855e-06,2.9576930011479326e-06
510,flag,16,15,2.1052226125124076e-06,1.6309284021809083e-06,3.040403526304572e-06
610,flag,20,18,2.2200428216380934e-06,1.6983331685575346e-06,2.9672408910018617e-06
710,flag,20,20,2.2565528497106565e-06,1.6065215290375594e-06,3.2049645867912057e-06
810,flag,24,24,2.6752341141912657e-06,1.99490518955763e-06,3.448717996854192e-06
910,flag,20,18,2.4163058156303493e-06,1.8011627997661572e-06,3.1278408311085184e-06
1010,flag,23,22,2.5594455025203396e-06,1.964248355521478e-06,3.3472359283410724e-06
1110,flag,21,20,2.527450907018332e-06,1.806511982279115e-06,3.443055969977717e-06
1210,flag,20,17,2.5188697392551866e-06,1.9072957337901892e-06,3.5080170029978647e-06
1310,flag,20,19,2.496194963275296e-06,1.8557694812233632e-06,3.517053970821606e-06
1410,flag,23,19,2.6064425799404074e-06,1.974452506193388e-06,3.6891701859035376e-06
